source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank,matched_concept_class_id,matched_domain_id,matched_vocabulary_id,matched_parents,matched_children,matched_synonyms
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,37396003,Respiratory diphtheria,0.2735893365629629,10,Disorder,Condition,SNOMED,Bacterial respiratory infection;Diphtheria caused by Corynebacterium diphtheriae,Anterior nasal diphtheria;Tracheobronchial diphtheria;Pharyngeal diphtheria;Laryngeal diphtheria,Diphtheria of respiratory system;Diphtheria of respiratory system (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4265179,Diphtheria caused by Corynebacterium diphtheriae,0.2742287977133166,11,Disorder,Condition,SNOMED,Infection caused by Corynebacterium diphtheriae;Diphtheria,Respiratory diphtheria;Faucial diphtheria;Ocular diphtheria;Cutaneous diphtheria;Diphtheria of penis,Diphtheria caused by Corynebacterium diphtheriae (disorder);Diphtheria
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4077816,Infection caused by Corynebacterium diphtheriae,0.2742315477752982,12,Disorder,Condition,SNOMED,Infection caused by Corynebacterium,Diphtheria caused by Corynebacterium diphtheriae,Infection caused by Corynebacterium diphtheriae (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4216629,Diphtheria like disorder caused by Corynebacterium ulcerans,0.2742931370088244,13,Disorder,Condition,SNOMED,Infection caused by Corynebacterium,,Diphtheria like disorder caused by Corynebacterium ulcerans (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,45757261,Pharyngeal diphtheria,0.2924134000599877,14,Disorder,Condition,SNOMED,Disorder of pharynx;Bacterial infection of the digestive tract;Bacterial upper respiratory infection;Respiratory diphtheria,Nasopharyngeal diphtheria,Pharyngeal diphtheria (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,31601,Acute laryngotracheitis with obstruction,0.2964163025079346,15,Disorder,Condition,SNOMED,Acute laryngotracheitis;Laryngotracheitis obstructive,,Acute laryngotracheitis with obstruction (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4112534,Chronic laryngitis and laryngotracheitis,0.3011384827727471,16,Disorder,Condition,SNOMED,Chronic laryngitis;Laryngotracheitis,Chronic laryngotracheitis,Chronic laryngitis and laryngotracheitis (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4146838,Parainfluenza virus laryngotracheobronchitis,0.3038927639431298,17,Disorder,Condition,SNOMED,Parainfluenza virus laryngotracheitis;Parainfluenza virus bronchitis;Laryngotracheobronchitis;Parainfluenzae viral laryngotracheobronchitis,,Parainfluenza virus laryngotracheobronchitis (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4170141,Acute fibrinous laryngotracheobronchitis,0.3049518171512909,18,Disorder,Condition,SNOMED,Obstruction of larynx;Acute laryngotracheitis;Acute tracheitis with obstruction;Acute fibrinous bronchitis;Acute tracheobronchitis;Laryngotracheobronchitis,,Acute fibrinous laryngotracheobronchitis (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4322815,Adenoviral laryngotracheobronchitis,0.3081890356838489,19,Disorder,Condition,SNOMED,Adenoviral bronchitis;Viral tracheitis;Laryngotracheobronchitis;Inflammation of larynx caused by virus,,Adenoviral laryngotracheobronchitis (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4218289,Respiratory syncytial virus laryngotracheobronchitis,0.3118156079819232,20,Disorder,Condition,SNOMED,Respiratory syncytial virus bronchitis;Viral tracheitis;Laryngotracheobronchitis;Inflammation of larynx caused by virus,,Respiratory syncytial virus laryngotracheobronchitis (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4249017,Haemophilus influenzae laryngotracheobronchitis,0.3127288965543833,21,Disorder,Condition,SNOMED,Infectious disorder of trachea;Infectious disorder of bronchus;Haemophilus influenzae laryngitis;Bacterial lower respiratory infection;Laryngotracheobronchitis,,Haemophilus influenzae laryngotracheobronchitis (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,442550,Nasopharyngeal diphtheria,0.3134914812231478,22,Disorder,Condition,SNOMED,Disorder of nasopharynx;Infective disorder of head;Pharyngeal diphtheria,,Nasopharyngeal diphtheria (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,4173027,Acute laryngitis and/or tracheitis,0.3240368280314334,23,Disorder,Condition,SNOMED,Acute respiratory disease;Acute inflammatory disease;Inflammatory disorder of the respiratory tract,Acute laryngitis;Acute tracheitis,Acute laryngitis/tracheitis;Acute laryngitis and/or tracheitis (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,443747,Acute laryngotracheitis without obstruction,0.3269819706593314,24,Disorder,Condition,SNOMED,Acute laryngotracheitis,,Acute laryngotracheitis without obstruction (disorder)
1403691,Diphtheria laryngotracheitis (machine translation),438680,Laryngeal diphtheria,exactMatch,,,,Diphtheria laryngotracheitis,-1,,45757236,Diphtheria radiculomyelitis,0.3408498512912044,25,Disorder,Condition,SNOMED,Myelitis;Radiculitis;Bacterial infection of central nervous system;Diphtheritic peripheral neuritis,,Diphtheria radiculomyelitis (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,438353,Quartan malaria,0.0546587972984475,1,Disorder,Condition,SNOMED,Malaria;Plasmodium malariae infection,Plasmodium malariae malaria with nephropathy,Malaria by Plasmodium malariae;Malariae malaria;Quartan malaria (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,765769,Plasmodium falciparum malaria with complication,0.1674188856058358,2,Disorder,Condition,SNOMED,Falciparum malaria,,Falciparum malaria with complication;Plasmodium falciparum malaria with complication (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,4087615,Plasmodium falciparum malaria with cerebral complications,0.1765971653651833,3,Disorder,Condition,SNOMED,Falciparum malaria;Cerebral malaria,,Plasmodium falciparum malaria with cerebral complications (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,4089973,Plasmodium malariae malaria with nephropathy,0.1902653100385025,4,Disorder,Condition,SNOMED,Infectious disorder of kidney;Quartan malaria,,Plasmodium malariae malaria with nephropathy (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,433960,Vivax malaria,0.1997143110902651,5,Disorder,Condition,SNOMED,Malaria;Plasmodium vivax infection,Plasmodium vivax malaria with rupture of spleen,Vivax malaria - benign tertian;BTM - Benign tertian malaria;Benign tertian malaria;Vivax malaria (disorder);Malaria by Plasmodium vivax;BT - Benign tertian malaria
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,442176,Protozoan infection,0.2006450374787883,6,Disorder,Condition,SNOMED,Parasitic disease;Infection protozoal,Disease caused by Retortamonadidae;Protozoal corneal ulcer;Ichthyophonus infection of fish;Protozoal esophagitis;Protozoal dacryoadenitis;Protozoal disease complicating pregnancy childbirth and the puerperium;Encephalitis caused by protozoa;Infection caused by Sporozoa;Amebic infection;Infection by Atoxoplasma,Protozoan infection (disorder);Protozoosis;Protozoiasis
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,4207072,Plasmodium malariae,0.2112989815297733,7,Organism,Observation,SNOMED,Plasmodium,Plasmodium malariae merozoite;Plasmodium malariae trophozoite;Plasmodium malariae schizont;Plasmodium malariae gametocyte,Plasmodium malariae (organism);Pm - Plasmodium malariae
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,438067,Malaria,0.2284515479240622,8,Disorder,Condition,SNOMED,"Disease caused by Plasmodiidae;Malaria;Malaria, unspecified",Nephrotic syndrome in malaria;Congenital malaria;Avian malaria;Myelitis caused by Plasmodium;Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with malaria;Malaria due to simian plasmodia;Falciparum malaria;Clinical malaria;Vivax malaria;Complicated malaria,Plasmodiosis;Malaria (disorder);Paludism
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,602743,Complicated malaria,0.2385353295510855,9,Disorder,Condition,SNOMED,Malaria;Complicated malaria,,Complicated malaria (disorder);Severe malaria
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,438343,Falciparum malaria,0.2815794975679139,10,Disorder,Condition,SNOMED,Malaria;Plasmodium falciparum infection;Falciparum malaria,Congenital falciparum malaria;Plasmodium falciparum malaria with cerebral complications;Algid malaria;Malarial shock lung;Plasmodium falciparum malaria with complication,Pernicious malaria;Malaria by Plasmodium falciparum;Subtertian malaria;Falciparum malaria (disorder);STM - Subtertian malaria;Falciparum malaria - malignant;MT - Malignant tertian malaria;MTM - Malignant tertian malaria;Plasmodium falciparum malaria;ST - Subtertian malaria;Malignant tertian malaria
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,3033115,Plasmodium malariae DNA [Presence] in Blood by NAA with probe detection,0.2865995326823914,11,Lab Test,Measurement,LOINC,Lab terms not yet categorized;Plasmodium;Microbiology,,"Plasmodium malariae, Blood;3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Blood; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Malaria; Malarial; Microbiology; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; P malariae; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification; WB; Whole blood;P malariae DNA Bld Ql NAA+probe"
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,4025448,Plasmodium malariae antibody,0.2908836990026395,12,Substance,Observation,SNOMED,Plasmodium antibody,Plasmodium malariae IgM;Plasmodium malariae IgG,Plasmodium malariae Ab;Antibody to Plasmodium malariae;Antibody to Plasmodium malariae (substance)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,46272336,Plasmodium malariae IgM,0.2982748084078158,13,Substance,Observation,SNOMED,Biological substance;Plasmodium malariae antibody;Blood component;Substance categorized by structure;Protein and/or protein derivative,,Immunoglobulin M antibody to Plasmodium malariae;Anti-Plasmodium malariae IgM;Immunoglobulin M antibody to Plasmodium malariae (substance)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,43531232,Plasmodium malariae trophozoite,0.3030052768931172,14,Organism,Observation,SNOMED,Plasmodium malariae;Genus Plasmodium trophozoite,,Trophozoite of Plasmodium malariae;Trophozoite of Plasmodium malariae (organism)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,44783469,Plasmodium malariae schizont,0.3129268755155049,15,Organism,Observation,SNOMED,Plasmodium malariae;Genus Plasmodium schizont,,Schizont of Plasmodium malariae;Schizont of Plasmodium malariae (organism)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,46272175,Plasmodium malariae IgG,0.3140463643873327,16,Substance,Observation,SNOMED,Plasmodium malariae antibody;Plasmodium IgG,,Immunoglobulin G antibody to Plasmodium malariae;Immunoglobulin G antibody to Plasmodium malariae (substance);Anti-Plasmodium malariae IgG
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,441219,Mixed malaria,0.3150348857615964,17,Disorder,Condition,SNOMED,Malaria,,Mixed malaria (disorder);Malaria by more than one parasite
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,44783468,Plasmodium malariae merozoite,0.3196582476324874,18,Organism,Observation,SNOMED,Plasmodium malariae;Genus Plasmodium merozoite,,Merozoite of Plasmodium malariae;Merozoite of Plasmodium malariae (organism)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,4025804,Plasmodium malariae antigen,0.3232409269089354,19,Substance,Observation,SNOMED,Plasmodium antigen,,Antigen of Plasmodium malariae (substance);Antigen of Plasmodium malariae;Plasmodium malariae Ag
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,43531260,Plasmodium malariae gametocyte,0.3247494607085032,20,Organism,Observation,SNOMED,Plasmodium malariae;Genus Plasmodium gametocyte,,Gametocyte of Plasmodium malariae (organism);Gametocyte of Plasmodium malariae
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,42536598,Clinical malaria,0.3332243250747837,21,Disorder,Condition,SNOMED,Malaria;Clinical infection,,Clinical malaria (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,45757192,Malaria in mother complicating childbirth,0.3334605182044469,22,Disorder,Condition,SNOMED,"Maternal malaria during pregnancy, childbirth and the puerperium;Infectious disease in mother complicating childbirth",,Malaria in childbirth;Malaria in mother complicating childbirth (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,4087616,Plasmodium vivax malaria with rupture of spleen,0.3382235621970415,23,Disorder,Condition,SNOMED,Vivax malaria;Rupture of spleen,,Plasmodium vivax malaria with rupture of spleen (disorder)
1405016,Plasmodium malariae malaria with other complications,438353,Quartan malaria,broadMatch,,,,Plasmodium malariae malaria with complications,-1,,37166902,Disorder of glomerulus caused by Plasmodium malariae,0.3402302101391246,24,Disorder,Condition,SNOMED,Glomerular disease,,Disorder of glomerulus caused by Plasmodium malariae (disorder);Glomerular disorder caused by Plasmodium malariae
